name,sku,cost,manufacturer,bullets,Image_URL,description,Specsheet_URL,Warranty_URL,Manual_URL
G10-B 21″ Single Glass Swing Door Merchandiser Refrigerator - Black,G10-B,611,COLDLINE,"
                            
<ul>
    <li>Black coated exterior</li>
    <li>Attractive aluminum liner with stainless steel floor</li>
    <li>Refrigeration system keeps food at safe temperatures</li>
    <li>Self-closing doors with 90 degree stay-open feature</li>
    <li>Adjustable heavy-duty PVC coated shelves</li>
    <li>Pull out door handle</li>
    <li>Electronic control system</li>
    <li>Leveling feet</li>
    <li>Removable installation board</li>
    <li>Hydro-Carbon R290 refrigerant</li>    
</ul>

                          ",https://usrbrands.com/cdn/shop/products/G258-B_130x.jpg?v=1612898497,"
      Showcase your soda and food in this 21"" 1 glass door refrigerated merchandiser with LED lighting, 4 adjustable shelves, 1 self-closing anti-fog swing door provides easy access to your products. Standard 115V plug makes set up easy. Just plug it in and turn it on!
    ",https://usr-content.s3.us-east-2.amazonaws.com/coldline/g10-b-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/refrigeration-warranty.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/g-d-series-merchandiser-manual.pdf
G10-W 21″ White Single Glass Merchandiser Refrigerator,G10-W,611,COLDLINE,"
                            
<ul>
 	<li>White coated exterior</li>
 	<li>Attractive aluminum liner with stainless steel floor</li>
 	<li>Refrigeration system keeps food at safe temperatures</li>
 	<li>Self-closing doors with 90 degree stay-open feature</li>
 	<li>Adjustable heavy-duty PVC coated shelves</li>
 	<li>Pull out door handle</li>
 	<li>Electronic control system</li>
 	<li>Preinstalled heavy-duty casters with brakes</li>
 	<li>Removable installation board</li>
 	<li>Hydro-Carbon R290 refrigerant</li>
</ul>

                          ",https://usrbrands.com/cdn/shop/products/g258-w_1_130x.jpg?v=1612898207,"
      This Coldline commercial glass door merchandiser refrigerator is perfect for restaurants, delis, bakeries, or cafes. It keeps your food products at safe temperatures.
    ",https://usr-content.s3.us-east-2.amazonaws.com/coldline/g10-w-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/refrigeration-warranty.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/g-d-series-merchandiser-manual.pdf
"BBC-25 25"" Horizontal Reach-In Black Bottle Cooler - 5 Cu. Ft.",BBC-25,632,COLDLINE,"
                            <ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Durable stainless steel top</li>
<li data-mce-fragment=""1"">Black coated steel exterior</li>
<li data-mce-fragment=""1"">Coated aluminum interior</li>
<li data-mce-fragment=""1"">33F to 40F degree temperature range</li>
<li data-mce-fragment=""1"">Removable bottle cap opener and cap catcher with locking lid</li>
<li data-mce-fragment=""1"">Digital temperature control and display</li>
<li data-mce-fragment=""1"">Automatic defrost</li>
<li data-mce-fragment=""1"">Adjustable coated-steel dividers included</li>
<li data-mce-fragment=""1"">Foamed-in-place polyurethane insulation</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/files/bbc25-bottle-cooler-angle_130x.jpg?v=1755657015,"
      This Coldline commercial horizontal bottle cooler is perfect for restaurants, delis, bakeries, or cafes. It keeps your bottles at safe temperatures.
    ",https://usr-content.s3.us-east-2.amazonaws.com/coldline/bbc-25-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/refrigeration-warranty.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/bbc-series-manual.pdf
"Coldline G12E-B 24"" Single Glass Door Merchandiser Refrigerator with LED lighting - Black",G12E-B,661,COLDLINE,"
                            <ul>
<li>12 cu. ft. capacity</li>
<li>Double-layer tempered glass</li>
<li>Swing glass door</li>
<li>Includes door lock and key</li>
<li>(4) adjustable coated steel shelves</li>
<li>32° to 50°F temperature range</li>
<li>R600a refrigerant</li>
</ul>
                          ",,"
      With its 12 cu.ft. capacity, this Coldline G12E-B refrigerator provides ample space to showcase and refrigerate your products and maintains consistent temperatures, ensuring that your perishable goods stay fresh and at their best quality.Enhance your display, attract customers, and keep your merchandise at the optimal temperature with this stylish and reliable refrigeration solution.
    ",https://usr-content.s3.us-east-2.amazonaws.com/coldline/g12e-b-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/refrigeration-warranty.pdf,https://usrbrands.com/products/coldline-g12e-b-24-single-glass-door-merchandiser-refrigerator-with-led-lighting-black
CF76 76” Commercial Chest Freezer - 22.5 cu. ft.,CF76,708,COLDLINE,"
                            <ul>
<li>Exterior cabinet made of white powdered coated steel</li>
<li>External bottom in galvanized steel</li>
<li>Interior liner made of pre-painted steel</li>
<li>Manual controls</li>
<li>Solid lids with injected polyurethane, with heavy duty hinges</li>
<li>Lock system with key</li>
<li>Manual defrost</li>
<li>CFC-free foamed in place</li>
<li>(2) Interior basket included</li>
<li>22.5 cubic feet</li>
<li>Holds temperature between -10°F to 0°F</li>
<li>(6) Casters total, (3) with brakes</li>
<li>cETLus, ETL-S, NSF</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/products/cf76_2_130x.jpg?v=1612898103,"
      This Coldline commercial chest freezer sets new standards for performance and durability. Featuring a robust white powdered coated stainless steel design, a high-efficiency refrigeration system and a manual control thermometer, this freezer is meant for ice cream shops, concession stands, restaurants, markets, and convenience stores. Safely protect your ice cream, burger patties, entrees and other frozen items from tampering with a built-in lock (and key). Bring reliability to your commercial kitchen with a Coldline freezer that’s designed to perform smoothly over the long run.
    ",https://usr-content.s3.us-east-2.amazonaws.com/coldline/cf76-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/coldline-one-year-warranty.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/chest-freezer-series-manual.pdf
CBD-3 Triple 3 Gallon Bowl Refrigerated Beverage Dispenser with Stirring System,CBD-3,718,COLDLINE,"
                            <ul>
<li>Food-grade high-density polycarbonate unbreakable container</li>
<li>Stainless steel tap lever</li>
<li>Middle or high back pressure compressor</li>
<li>R290 gas refrigerant</li>
<li>Stirring system</li>
<li>Holds the temperature between <span data-mce-fragment=""1"">44.6 - 53.6°F</span>
</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/files/cbd-3-web_130x.jpg?v=1706609751,"
      This commercial beverage dispenser is designed for restaurants and diners that want to offer refreshingly chilled beverages. Boost impulse sales in your food service business by offering guests dispense juice, lemonade and other cold drinks. Take advantage of simple controls to set the appropriate product temperature, and keep your most popular cold drinks flowing to increase profitability.
    ",https://usr-content.s3.us-east-2.amazonaws.com/coldline/cbd-3-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/coldline-one-year-warranty.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/cbd-series-manual.pdf
UC-27R 27” Undercounter Work Top Refrigerator - 6.3 Cu. Ft.,UC-27R,738,COLDLINE,"
                            <ul>
<li>Stainless steel interior and exterior</li>
<li>Refrigeration system keeps food at safe temperatures between 33°F and 41°F (0.5°C to 5°C)</li>
<li>Self-closing doors with 90-degree stay-open feature with locks and keys included</li>
<li>Adjustable heavy-duty PVC coated shelves</li>
<li>Recessed door handle</li>
<li>Electronic control system makes it easy to adjust temperature set point and defrost frequency</li>
<li>Pre-installed heavy-duty casters with brakes</li>
<li>Removable installation board makes it easy to access condenser coil for cleaning and service</li>
<li>Hydro-Carbon R290 refrigerant</li>
<li>Equipped with NEMA 5-15P plug<br>
</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/files/uc27r_rev2_front.801_130x.jpg?v=1755483114,"
      The Coldline UC 27"" is an excellent refrigerator for any under-counter or worktop application. This 1 door unit provides 6.3 cubic feet of storage and a thick 27"" stainless steel work surface. Wheels, adjustable shelves, and self-closing doors come standard on all units. Optional small casters will reduce height by 1"". Eco-friendly R290 refrigeration system maintains 33-41 degree temperature to keep your food in the safe zone.
    ",https://usr-content.s3.us-east-2.amazonaws.com/coldline/uc-27r-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/refrigeration-warranty.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/prep-table-undercounter-series-manual.pdf
DP-160-FSG 26'' 4-Tub Ice Cream Dipping Cabinet Freezer with Sneeze Guard,DP-160-FSG,745,COLDLINE,"
                            <ul>
<li>
<span data-mce-fragment=""1"">White Powder Coated Steel</span>&nbsp;E<span data-mce-fragment=""1"">xterior</span>
</li>
<li><span>Accommodate up to 4 ice cream tubs</span></li>
<li>Manual temperature control</li>
<li>Flat-front glass sneeze guard</li>
<li>-15 and 8 degrees Fahrenheit</li>
<li>Interior LED lighting</li>
<li>Hydro-Carbon R290 refrigerant</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/files/dp-160-fsg_130x.jpg?v=1706007361,"
      Equipped with flat sneeze guard, this 26"" 4-Tub Ice Cream Dipping Cabinet Freezer ensures the hygiene and safety of your ice cream. And it's the perfect solution for displaying and serving delicious ice cream treats. This dipping cabinet freezer is designed to enhance the customer experience while keeping your frozen desserts at the perfect temperature.
    ",https://usr-content.s3.us-east-2.amazonaws.com/coldline/dp-160-fsg-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/coldline-one-year-warranty.pdf,https://usrbrands.com/products/dp-160-fsg-26-4-tub-ice-cream-dipping-cabinet-freezer-with-sneeze-guard
CDD-1 24″ Refrigerated Direct Draw Beer Dispenser with 1 Spout - 6.5 Cu. Ft.,CDD-1,752,COLDLINE,"
                            <ul>
 	<li>Durable stainless steel top, interior walls, floor, and ceiling</li>
 	<li>Exterior construction is attractive corrosion resistant vinyl on steel in black finish</li>
 	<li>Refrigeration system keeps the drinks at safe temperatures between 33°F and 41°F</li>
 	<li>Electronic control system makes it easy to adjust temperature set point and defrost frequency</li>
 	<li>Pre-installed heavy-duty casters with brakes</li>
 	<li>Adjustable heavy-duty PVC coated shelves</li>
 	<li>Self-closing doors with locks</li>
 	<li>LED interior lighting</li>
 	<li>Hydro-Carbon R290 refrigerant, which is environmentally friendly and more efficient than R134a/R404a refrigerant</li>
 	<li>Removable installation board makes it easy to access condenser coil for cleaning and service</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/files/cdd-1-beer-dispenser-angle_130x.jpg?v=1755656681,"
      This Coldline beer dispenser is ideal for bars and restaurants that need to store draft beer “on tap.” Hold barrels or wall kegs in refrigerated sections, and keep your customer’s favorite brew flowing on-demand. Coldline draft beer dispensers are equipped with electronic temperature control to keep the product at the ideal refrigeration point. Interior LED lighting, self-closing doors, and adjustable PVC shelves all make this unit a reliable commercial refrigerated beer dispenser for any bar service.
    ",https://usr-content.s3.us-east-2.amazonaws.com/coldline/cdd-1-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/refrigeration-warranty.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/backbar-dispenser-series-manual.pdf
"SP27 27"" Bain Marie Sandwich Prep Table - 6 Pans",SP27,768,COLDLINE,"
                            <ul>
<li>Standard top model</li>
<li>Stainless steel interior and exterior</li>
<li>Refrigeration system keeps food at safe temperatures between 33°F and 41°F (0.5°C to 5°C)</li>
<li>Self-closing doors with 90-degree stay-open feature with locks and keys included</li>
<li>Adjustable heavy-duty PVC coated shelves</li>
<li>Cutting board and pans included</li>
<li>Recessed door handle</li>
<li>Electronic control system makes it easy to adjust temperature set point and defrost frequency</li>
<li>Pre-installed heavy-duty casters with brakes</li>
<li>Removable installation board makes it easy to access condenser coil for cleaning and service</li>
<li>Hydro-Carbon R290 refrigerant</li>
<li>Equipped with NEMA 5-15P plug</li>
<li>Optional glass sneeze guard</li>
</ul>
                          ",,"
      The SP 27"" refrigerated sandwich prep unit fits 6 x 1/6 size pans or 2 x 1/9 size pans. And it features a 10"" deep removable cutting board for easy cleaning, self-closing doors, and an insulated roll top to lock in cold air. The 5.7 cubic feet of storage inside includes an adjustable shelf. The 1/5 HP refrigeration system features auto defrost and is electronically controlled to keep your food in the safe zone. Durable and easy to clean stainless steel construction. The 29.5"" depth makes it a great addition to small kitchens.
    ",https://usr-content.s3.us-east-2.amazonaws.com/coldline/sp27-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/refrigeration-warranty.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/prep-table-undercounter-series-manual.pdf
